"contents href","_image_yazkc_11 src","whitespace-normal","font-medium 2","truncate","inline-block","truncate 2"
"https://shopee.co.id/ANTING-KOLONGAN-BAYI-BABY-EMAS-KADAR-17K-BUNGA-TANJUNG-i.48895190.22329430632?extraParams=%7B%22display_model_id%22%3A267459977975%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mkqhltgneeiu2a","ANTING KOLONGAN BAYI / BABY - EMAS KADAR 17K - BUNGA TANJUNG","667.000","Pilih Lokal","5.0","3RB+ terjual"
"https://shopee.co.id/ANTING-TINDIK-CLOVER-LY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22559447947?extraParams=%7B%22display_model_id%22%3A445299988355%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mkqf0erktw5if7","ANTING TINDIK CLOVER LY - EMAS 17K - BUNGA TANJUNG GOLD","2.935.000","Pilih Lokal","4.9","753 terjual"
"https://shopee.co.id/ANTING-KLIP-CLOVER-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.23873730300?extraParams=%7B%22display_model_id%22%3A232542714963%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224v-mkrji2h2k0zk8a","ANTING KLIP CLOVER A - EMAS 17K - BUNGA TANJUNG GOLD","3.780.000","Pilih Lokal","4.9","342 terjual"
"https://shopee.co.id/ANTING-TINDIK-TETES-AIR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27755932774?extraParams=%7B%22display_model_id%22%3A415822322089%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224p-mkrsr7n4uadid8","ANTING TINDIK TETES AIR  - EMAS 17K - BUNGA TANJUNG GOLD","2.646.000","Pilih Lokal","4.9","212 terjual"
"https://shopee.co.id/ANTING-KLIP-FLOWER-C-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27987809894?extraParams=%7B%22display_model_id%22%3A258542667788%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mb9450s2yiam72","ANTING KLIP FLOWER C - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","4.9","15 terjual"
"https://shopee.co.id/ANTING-KLIP-CHARLOTTE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.11665430667?extraParams=%7B%22display_model_id%22%3A440514908038%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224v-mkrji2h2lfk02d","ANTING KLIP CHARLOTTE - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","4.9","347 terjual"
"https://shopee.co.id/ANTING-TAUGE-TOGE-YELLOW-GOLD-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.11548658170?extraParams=%7B%22display_model_id%22%3A170044644254%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224w-mkrycqci64ubfa","ANTING TAUGE TOGE YELLOW GOLD - EMAS 17K - BUNGA TANJUNG GOLD","1.427.000","Pilih Lokal","4.9","1RB+ terjual"
"https://shopee.co.id/ANTING-KLIP-ARABELLA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.20584780429?extraParams=%7B%22display_model_id%22%3A187335195401%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98x-lmcz6j222iasf2","ANTING KLIP ARABELLA - EMAS 17K - BUNGA TANJUNG GOLD","10.686.000","Pilih Lokal","5.0","58 terjual"
"https://shopee.co.id/ANTING-KLIP-SOLITAIRE-LUXURY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.18487362853?extraParams=%7B%22display_model_id%22%3A49574665004%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wm-mlvlyddb4u0waf","ANTING KLIP SOLITAIRE LUXURY - EMAS 17K - BUNGA TANJUNG GOLD","7.583.000","Pilih Lokal","4.9","46 terjual"
"https://shopee.co.id/ANTING-KLIP-ULAR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27468381142?extraParams=%7B%22display_model_id%22%3A233493426761%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224q-mksxdt047m6acb","ANTING KLIP ULAR - EMAS 17K - BUNGA TANJUNG GOLD","5.796.000","Pilih Lokal","4.8","91 terjual"
"https://shopee.co.id/ANTING-KLIP-FLOWER-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43500587124?extraParams=%7B%22display_model_id%22%3A147843228459%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m9o18gmvn3sd62","ANTING KLIP FLOWER B - EMAS 17K - BUNGA TANJUNG GOLD","5.922.000","Pilih Lokal","4.0","1 terjual"
"https://shopee.co.id/ANTING-KLIP-FASHION-CLOVER-A-LY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.23680931800?extraParams=%7B%22display_model_id%22%3A178844823049%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224u-mkubk0j6xtz8a0","ANTING KLIP FASHION CLOVER A LY - EMAS 17K - BUNGA TANJUNG GOLD","8.804.000","Pilih Lokal","5.0","43 terjual"
"https://shopee.co.id/ANTING-KLIP-CLOVER-ARSIR-VARIASI-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.23345703762?extraParams=%7B%22display_model_id%22%3A128652620068%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mkubk0j6z8jo8e","ANTING KLIP CLOVER ARSIR VARIASI B - EMAS 17K - BUNGA TANJUNG GOLD","6.930.000","Pilih Lokal","4.9","23 terjual"
"https://shopee.co.id/ANTING-ANAK-TOGE-UNICORN-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.15853396001?extraParams=%7B%22display_model_id%22%3A183093804098%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224t-mkt79xt193pc94","ANTING ANAK TOGE UNICORN - EMAS 17K - BUNGA TANJUNG GOLD","2.075.000","Pilih Lokal","5.0","178 terjual"
"https://shopee.co.id/ANTING-TAUGE-KELINCI-WORTEL-EMAS-17K-BUNGA-TANJUNG-i.48895190.15103916350?extraParams=%7B%22display_model_id%22%3A375397757299%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mkrycqcoevpce6","ANTING TAUGE KELINCI WORTEL - EMAS 17K - BUNGA TANJUNG","1.427.000","435 terjual","4.9",""
"https://shopee.co.id/ANTING-JEPIT-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.21057737936?extraParams=%7B%22display_model_id%22%3A203256287414%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mm747z2ep91ed3","ANTING JEPIT BLINK - EMAS 17K - BUNGA TANJUNG GOLD","5.544.000","Pilih Lokal","5.0","116 terjual"
"https://shopee.co.id/ANTING-LUXURY-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.24919240502?extraParams=%7B%22display_model_id%22%3A395099736800%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224t-mkt8ypqq9qf4aa","ANTING LUXURY B - EMAS 17K - BUNGA TANJUNG GOLD","6.300.000","Pilih Lokal","5.0","18 terjual"
"https://shopee.co.id/ANTING-GEMBOK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.21179399373?extraParams=%7B%22display_model_id%22%3A240656026348%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224z-mkt7n2eeejgld2","ANTING GEMBOK - EMAS 17K - BUNGA TANJUNG GOLD","5.166.000","Pilih Lokal","5.0","26 terjual"
"https://shopee.co.id/ANTING-TINDIK-CLOVER-WARNA-HITAM-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.19196446774?extraParams=%7B%22display_model_id%22%3A258904628412%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mkt0gs2eebk37c","ANTING TINDIK CLOVER WARNA HITAM - EMAS 17K - BUNGA TANJUNG GOLD","3.150.000","71 terjual","4.9",""
"https://shopee.co.id/ANTING-SOLENE-FLOWER-SYIFA-HADJU-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.57959615725?extraParams=%7B%22display_model_id%22%3A287575957180%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wm-mnl5pso054w28b","ANTING SOLENE FLOWER - SYIFA HADJU - EMAS 17K - BUNGA TANJUNG GOLD","11.466.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-SNOWBALL-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44051214230?extraParams=%7B%22display_model_id%22%3A285098341090%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m9var49mag3f34","ANTING KLIP SNOWBALL - EMAS 17K - BUNGA TANJUNG GOLD","3.150.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/ANTING-KLIP-HATI-KRAWANG-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22264220742?extraParams=%7B%22display_model_id%22%3A415657873619%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mlztu0qxe7sz29","ANTING KLIP HATI KRAWANG - EMAS 17K - BUNGA TANJUNG GOLD","6.426.000","Pilih Lokal","5.0","9 terjual"
"https://shopee.co.id/ANTING-TINDIK-SOLITAIRE-TETES-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.40002678488?extraParams=%7B%22display_model_id%22%3A260219012926%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mlvrnerk969tcd","ANTING TINDIK SOLITAIRE TETES B - EMAS 17K - BUNGA TANJUNG GOLD","7.583.000","Pilih Lokal","5.0","10 terjual"
"https://shopee.co.id/FLOWER-GARDEN-ANTING-SDW-GOLD-EMAS-18K-Bunga-Tanjung-Gold-i.48895190.11853246908?extraParams=%7B%22display_model_id%22%3A197283516614%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224y-mkufxlahiqkh42","FLOWER GARDEN ANTING - SDW GOLD - EMAS 18K - Bunga Tanjung Gold","13.104.000","Pilih Lokal","5.0","3 terjual"
"https://shopee.co.id/ANTING-GOLD-DUO-B-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-i.48895190.21193190443?extraParams=%7B%22display_model_id%22%3A204986491787%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224t-mkuf3fnd687ba7","ANTING GOLD DUO B - SDW GOLD - EMAS 18K - BUNGA TANJUNG","13.356.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KOTAK-POLOS-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.25218994260?extraParams=%7B%22display_model_id%22%3A194970904833%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98w-lsurqv8e6itp7d","ANTING KOTAK POLOS B - EMAS 17K - BUNGA TANJUNG GOLD","5.670.000","2 terjual","5.0",""
"https://shopee.co.id/ANTING-KLIP-CLOVER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22643814716?extraParams=%7B%22display_model_id%22%3A225626126483%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wj-mlvkzgxyt5oib3","ANTING KLIP CLOVER - EMAS 17K - BUNGA TANJUNG GOLD","4.536.000","Pilih Lokal","4.9","127 terjual"
