"contents href","_image_yazkc_11 src","whitespace-normal","font-medium 2","truncate","inline-block","truncate 2"
"https://shopee.co.id/Cincin-Dainty-Arsya-Kupu-Kupu-Emas-17K-Bunga-Tanjung-Gold-i.48895190.17405743613?extraParams=%7B%22display_model_id%22%3A345389974822%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mkrutxmzaozn0c","Cincin Dainty Arsya Kupu Kupu - Emas 17K - Bunga Tanjung Gold","934.000","Pilih Lokal","4.9","582 terjual"
"https://shopee.co.id/CINCIN-GOLDEN-LOVE-SERIES-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.15822038767?extraParams=%7B%22display_model_id%22%3A127861973466%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224y-mkrivnezf9c607","CINCIN GOLDEN LOVE SERIES - SDW GOLD - EMAS 18K - BUNGA TANJUNG GOLD","2.898.000","Pilih Lokal","4.9","1RB+ terjual"
"https://shopee.co.id/CINCIN-PAKU-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22253373546?extraParams=%7B%22display_model_id%22%3A425915844879%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mnxq8l2uygw673","CINCIN PAKU - EMAS 17K - BUNGA TANJUNG GOLD","1.638.000","Pilih Lokal","4.9","206 terjual"
"https://shopee.co.id/CINCIN-CANA-INFINITY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.29580401629?extraParams=%7B%22display_model_id%22%3A315532292913%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224u-ml0dbqt3xzb6f8","CINCIN CANA INFINITY - EMAS 17K - BUNGA TANJUNG GOLD","1.260.000","Pilih Lokal","4.9","133 terjual"
"https://shopee.co.id/CINCIN-CARINA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.17000568099?extraParams=%7B%22display_model_id%22%3A380888349772%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wg-mntnhvtyxi4k05","CINCIN CARINA - EMAS 17K - BUNGA TANJUNG GOLD","648.000","Pilih Lokal","4.9","125 terjual"
"https://shopee.co.id/CINCIN-CHARLOTTE-SUPER-RINGAN-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.11673671494?extraParams=%7B%22display_model_id%22%3A129493273718%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mlpsuoaew0en04","CINCIN CHARLOTTE SUPER RINGAN - EMAS 17K - BUNGA TANJUNG GOLD","1.427.000","Pilih Lokal","5.0","468 terjual"
"https://shopee.co.id/Cincin-Dainty-Arsy-Love-Hayley-Emas-17K-Bunga-Tanjung-Gold-i.48895190.11533713857?extraParams=%7B%22display_model_id%22%3A187432040579%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mm5gm07eo6bp47","Cincin Dainty Arsy Love Hayley - Emas 17K - Bunga Tanjung Gold","934.000","Pilih Lokal","4.9","749 terjual"
"https://shopee.co.id/CINCIN-CLOVER-SUPER-RINGAN-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.25375603040?extraParams=%7B%22display_model_id%22%3A168888316598%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mksxtz8betjb2b","CINCIN CLOVER SUPER RINGAN - EMAS 17K - BUNGA TANJUNG GOLD","2.646.000","63 terjual","4.9",""
"https://shopee.co.id/CINCIN-CHARLOTTE-UNISEX-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.13436105027?extraParams=%7B%22display_model_id%22%3A262546096149%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mkrgz4emjxts84","CINCIN CHARLOTTE UNISEX - EMAS 17K - BUNGA TANJUNG GOLD","10.558.000","Pilih Lokal","5.0","536 terjual"
"https://shopee.co.id/CINCIN-RIBBON-BOBBA-PITA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22554634434?extraParams=%7B%22display_model_id%22%3A395313366395%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224z-mkt0sopeugaq7d","CINCIN RIBBON BOBBA PITA - EMAS 17K - BUNGA TANJUNG GOLD","1.816.000","Pilih Lokal","4.9","254 terjual"
"https://shopee.co.id/CINCIN-POLOS-WAVE-RINGAN-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.29041929683?extraParams=%7B%22display_model_id%22%3A267035625078%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mladzlotslcfa7","CINCIN POLOS WAVE RINGAN - EMAS 17K - BUNGA TANJUNG GOLD","2.394.000","Pilih Lokal","5.0","31 terjual"
"https://shopee.co.id/CINCIN-BAGUETTE-RAINBOW-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.20766843752?extraParams=%7B%22display_model_id%22%3A187785236286%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mkrutxmzj4ebd2","CINCIN BAGUETTE RAINBOW - SDW GOLD - EMAS 18K - BUNGA TANJUNG GOLD","4.410.000","Pilih Lokal","4.9","274 terjual"
"https://shopee.co.id/CINCIN-CHARLOTTE-SUPER-RINGAN-UNLIMITED-SHIMMER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27275931206?extraParams=%7B%22display_model_id%22%3A345819261436%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224r-mkt0gs2emqyr4a","CINCIN CHARLOTTE SUPER RINGAN UNLIMITED SHIMMER - EMAS 17K - BUNGA TANJUNG GOLD","3.780.000","Pilih Lokal","5.0","102 terjual"
"https://shopee.co.id/CINCIN-ARIEL-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43080607459?extraParams=%7B%22display_model_id%22%3A335877996462%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wt-mnuxk7yvy41sff","CINCIN ARIEL - EMAS 17K - BUNGA TANJUNG GOLD","1.601.700","7 terjual","5.0",""
"https://shopee.co.id/CINCIN-WILLOW-LEAF-DAUN-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44458258474?extraParams=%7B%22display_model_id%22%3A400904486824%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224p-ml00f6xpux3897","CINCIN WILLOW LEAF DAUN B - EMAS 17K - BUNGA TANJUNG GOLD","3.276.000","Pilih Lokal","4.9","231 terjual"
"https://shopee.co.id/CINCIN-ZOE-LINES-HEART-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.50504225875?extraParams=%7B%22display_model_id%22%3A345480521919%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224o-mkrsr7n4luyufd","CINCIN ZOE LINES HEART - EMAS 17K - BUNGA TANJUNG GOLD","1.467.000","Pilih Lokal","4.9","304 terjual"
"https://shopee.co.id/CINCIN-KIRANA-RIBBON-PITA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.16784990599?extraParams=%7B%22display_model_id%22%3A139392195954%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wo-mn3ph8hnz0g30d","CINCIN KIRANA RIBBON PITA - EMAS 17K - BUNGA TANJUNG GOLD","2.727.000","Pilih Lokal","5.0","54 terjual"
"https://shopee.co.id/Cincin-Dainty-Arsyila-Flower-Emas-17K-Bunga-Tanjung-Gold-i.48895190.14842859332?extraParams=%7B%22display_model_id%22%3A282227057472%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-mksx91l75fd2e1","Cincin Dainty Arsyila Flower - Emas 17K - Bunga Tanjung Gold","934.000","Pilih Lokal","4.9","543 terjual"
"https://shopee.co.id/CINCIN-SPIRAL-WAVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.46358209838?extraParams=%7B%22display_model_id%22%3A365937140179%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mmlwewhrrm6911","CINCIN SPIRAL WAVE - EMAS 17K - BUNGA TANJUNG GOLD","3.223.000","Pilih Lokal","5.0","8 terjual"
"https://shopee.co.id/CINCIN-FLOREA-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.51108566013?extraParams=%7B%22display_model_id%22%3A375759047260%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wj-mmvo1f8xtekh1e","CINCIN FLOREA BLINK - EMAS 17K - BUNGA TANJUNG GOLD","2.772.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/CINCIN-FASHION-KUNCI-VARIASI-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.28337762075?extraParams=%7B%22display_model_id%22%3A237886413936%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mkxbu70c95hfdf","CINCIN FASHION KUNCI VARIASI A - EMAS 17K - BUNGA TANJUNG GOLD","3.906.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-VERA-BLINK-SUPER-RINGAN-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.11379497898?extraParams=%7B%22display_model_id%22%3A227713965773%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wj-mlimewq4sjy84b","CINCIN VERA BLINK SUPER RINGAN - EMAS 17K - BUNGA TANJUNG GOLD","1.167.000","Pilih Lokal","4.9","317 terjual"
"https://shopee.co.id/CINCIN-TUNANGAN-SOLITAIRE-NAGITA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.14524381085?extraParams=%7B%22display_model_id%22%3A370833425841%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wp-mlym80uayg3n68","CINCIN TUNANGAN SOLITAIRE NAGITA - EMAS 17K - BUNGA TANJUNG GOLD","1.921.000","Pilih Lokal","4.9","239 terjual"
"https://shopee.co.id/CINCIN-TUNANGAN-SOLITAIRE-SELLA-TWIN-TETES-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.52659983452?extraParams=%7B%22display_model_id%22%3A420881829634%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wm-mnwf0hbhfqbp99","CINCIN TUNANGAN SOLITAIRE SELLA TWIN TETES - EMAS 17K - BUNGA TANJUNG GOLD","5.198.000","4 terjual","3.0",""
"https://shopee.co.id/CINCIN-NIKAH-QEELA-WEDDING-RING-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.54309979785?extraParams=%7B%22display_model_id%22%3A405881936202%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mnxsek1fbj0kcb","CINCIN NIKAH QEELA WEDDING RING - EMAS 17K - BUNGA TANJUNG GOLD","2.727.000","4 terjual","5.0",""
"https://shopee.co.id/CINCIN-KINA-LOVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.29494572840?extraParams=%7B%22display_model_id%22%3A425768137872%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mmy33v3bdb0j3b","CINCIN KINA LOVE - EMAS 17K - BUNGA TANJUNG GOLD","2.520.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-ULAR-TINJU-BLINK-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.46408629891?extraParams=%7B%22display_model_id%22%3A345764138601%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mmwu6qb05f6073","CINCIN ULAR TINJU BLINK B - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","5.0","6 terjual"
"https://shopee.co.id/CINCIN-NIKAH-DAPHNE-WEDDING-RING-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.20182095735?extraParams=%7B%22display_model_id%22%3A242899952118%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mo3fyonct5a8de","CINCIN NIKAH DAPHNE WEDDING RING - EMAS 17K - BUNGA TANJUNG GOLD","12.095.000","Pilih Lokal","5.0","64 terjual"
"https://shopee.co.id/CINCIN-UNTIR-PITA-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.56958613688?extraParams=%7B%22display_model_id%22%3A355764574047%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wo-mmwyzpficcg160","CINCIN UNTIR PITA BLINK - EMAS 17K - BUNGA TANJUNG GOLD","1.890.000","Pilih Lokal","5.0","3 terjual"
"https://shopee.co.id/GELANG-BANGLE-PERONA-FLOWER-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.46659803264?extraParams=%7B%22display_model_id%22%3A375864277428%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mnp7iteyiryge3","GELANG BANGLE PERONA FLOWER A - EMAS 17K - BUNGA TANJUNG GOLD","12.222.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-ELARA-GRACE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.48008646196?extraParams=%7B%22display_model_id%22%3A400764286913%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wt-mmwwdq2s0dfpbd","CINCIN ELARA GRACE - EMAS 17K - BUNGA TANJUNG GOLD","2.520.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/GELANG-SERUT-PERONA-FLOWER-C-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.51759774118?extraParams=%7B%22display_model_id%22%3A435864214042%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wj-mnp7it3s4h6pbb","GELANG SERUT PERONA FLOWER C - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","4.0","1 terjual"
"https://shopee.co.id/CINCIN-NIKAH-MARETTA-WEDDING-RING-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.28676038237?extraParams=%7B%22display_model_id%22%3A257629831962%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wm-mo3fyoncnj0g40","CINCIN NIKAH MARETTA WEDDING RING - EMAS 17K - BUNGA TANJUNG GOLD","4.690.000","Pilih Lokal","4.8","25 terjual"
"https://shopee.co.id/CINCIN-PAMELA-LOVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.23364466181?extraParams=%7B%22display_model_id%22%3A405199808102%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224o-mkt2vnngpcldf6","CINCIN PAMELA LOVE - EMAS 17K - BUNGA TANJUNG GOLD","2.142.000","Pilih Lokal","4.9","43 terjual"
"https://shopee.co.id/CINCIN-NIKAH-FALYN-WEDDING-RING-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.16895554931?extraParams=%7B%22display_model_id%22%3A228277201799%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mnfnn7usgvls2b","CINCIN NIKAH FALYN WEDDING RING - EMAS 17K - BUNGA TANJUNG GOLD","10.393.000","13 terjual","5.0",""
"https://shopee.co.id/CINCIN-CHARLOTTE-RINGAN-UNISEX-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.29275935421?extraParams=%7B%22display_model_id%22%3A335843065317%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mks116ntwwzqe8","CINCIN CHARLOTTE RINGAN UNISEX - EMAS 17K - BUNGA TANJUNG GOLD","7.198.000","Pilih Lokal","4.9","116 terjual"
"https://shopee.co.id/CINCIN-KIARA-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.50858662586?extraParams=%7B%22display_model_id%22%3A405768228880%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wm-mmy3zzhxd9u022","CINCIN KIARA BLINK - EMAS 17K - BUNGA TANJUNG GOLD","4.410.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-TUNANGAN-DJUJU-BLUE-SAPPHIRE-SOLITAIRE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.18170194553?extraParams=%7B%22display_model_id%22%3A335938732630%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mkt0gs2l2io131","CINCIN TUNANGAN DJUJU BLUE SAPPHIRE SOLITAIRE - EMAS 17K - BUNGA TANJUNG GOLD","3.164.000","Pilih Lokal","5.0","82 terjual"
"https://shopee.co.id/CINCIN-GOLDEN-LOVE-MINI-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.13651558655?extraParams=%7B%22display_model_id%22%3A109544115652%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224x-mksxdt08jj7p2a","CINCIN GOLDEN LOVE MINI - EMAS 18K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","4.9","124 terjual"
"https://shopee.co.id/CINCIN-NIKAH-STEFA-WEDDING-RING-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.24689207363?extraParams=%7B%22display_model_id%22%3A233559131157%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mo3fyoncqc5cbc","CINCIN NIKAH STEFA WEDDING RING - EMAS 17K - BUNGA TANJUNG GOLD","6.337.000","Pilih Lokal","5.0","21 terjual"
"https://shopee.co.id/CINCIN-FALISHA-ROSE-GOLD-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.14445667899?extraParams=%7B%22display_model_id%22%3A271786402169%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224t-mkrzyneothxi78","CINCIN FALISHA ROSE GOLD - EMAS 17K - BUNGA TANJUNG GOLD","2.142.000","Pilih Lokal","5.0","293 terjual"
"https://shopee.co.id/CINCIN-BRISIA-ROSE-GOLD-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.11784067219?extraParams=%7B%22display_model_id%22%3A295346156969%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224z-mkrzyneuplon0c","CINCIN BRISIA ROSE GOLD - EMAS 17K - BUNGA TANJUNG GOLD","1.890.000","Pilih Lokal","4.9","316 terjual"
"https://shopee.co.id/CINCIN-SOLENE-DJUJU-FLOWER-SYIFA-HADJU-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.47659629225?extraParams=%7B%22display_model_id%22%3A370849832859%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822ws-mnl5hot8q878df","CINCIN SOLENE DJUJU FLOWER - SYIFA HADJU - EMAS 17K - BUNGA TANJUNG GOLD","6.426.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-CHAIN-INFINITY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.9973116405?extraParams=%7B%22display_model_id%22%3A350548600266%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224u-mks116nu5ce880","CINCIN CHAIN INFINITY - EMAS 17K - BUNGA TANJUNG GOLD","3.355.000","Pilih Lokal","4.9","132 terjual"
"https://shopee.co.id/CINCIN-CHARLOTTE-UNLIMITED-SHIMMER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44650993021?extraParams=%7B%22display_model_id%22%3A355406647355%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224y-mkt37gk4uu4jad","CINCIN CHARLOTTE  UNLIMITED SHIMMER - EMAS 17K - BUNGA TANJUNG GOLD","7.560.000","Pilih Lokal","5.0","69 terjual"
"https://shopee.co.id/CINCIN-NIKAH-LIANA-WEDDING-RING-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22746439452?extraParams=%7B%22display_model_id%22%3A340252388249%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wp-mnz6j4oqa7t4cf","CINCIN NIKAH LIANA WEDDING RING - EMAS 17K - BUNGA TANJUNG GOLD","11.154.000","Pilih Lokal","4.7","101 terjual"
"https://shopee.co.id/CINCIN-TUNANGAN-SOLITAIRE-ARIEL-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.13699132682?extraParams=%7B%22display_model_id%22%3A129433430552%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mlvlyddb20w044","CINCIN TUNANGAN SOLITAIRE ARIEL - EMAS 17K - BUNGA TANJUNG GOLD","2.712.000","Pilih Lokal","4.9","60 terjual"
"https://shopee.co.id/CINCIN-ULAR-POLOS-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.45909152896?extraParams=%7B%22display_model_id%22%3A330809604940%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wn-mn9jvk930j5u42","CINCIN ULAR POLOS BOLD - EMAS 18K - BUNGA TANJUNG GOLD","7.560.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-CLOVER-WARNA-HITAM-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.22089625815?extraParams=%7B%22display_model_id%22%3A236139275887%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98s-lt0k8ytk6muf1f","CINCIN CLOVER WARNA HITAM - EMAS 17K - BUNGA TANJUNG GOLD","4.284.000","8 terjual","5.0",""
"https://shopee.co.id/CINCIN-AMITY-WAVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.11396316488?extraParams=%7B%22display_model_id%22%3A445750586944%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224p-mkt01qigzv2ece","CINCIN AMITY WAVE - EMAS 17K - BUNGA TANJUNG GOLD","2.772.000","Pilih Lokal","4.9","66 terjual"
"https://shopee.co.id/CINCIN-ELVINA-LAYER-KUPU-KUPU-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.11753248476?extraParams=%7B%22display_model_id%22%3A226048729912%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mk591be02xvq85","CINCIN ELVINA LAYER KUPU KUPU - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","4.8","55 terjual"
"https://shopee.co.id/CINCIN-CAROLINE-FLOWER-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.18929409841?extraParams=%7B%22display_model_id%22%3A405769335470%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224q-mksxtz8bludj84","CINCIN CAROLINE FLOWER BLINK - EMAS 17K - BUNGA TANJUNG GOLD","1.890.000","Pilih Lokal","4.9","54 terjual"
"https://shopee.co.id/CINCIN-SHOPIA-WAVE-POLOS-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.24146211291?extraParams=%7B%22display_model_id%22%3A227978348743%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mn1160qsh8917d","CINCIN SHOPIA WAVE POLOS - EMAS 17K - BUNGA TANJUNG GOLD","5.292.000","Pilih Lokal","4.6","18 terjual"
"https://shopee.co.id/CINCIN-NIKAH-ROSALIA-WEDDING-RING-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.23174418446?extraParams=%7B%22display_model_id%22%3A235554587865%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wu-mo29u1hwlnuwa7","CINCIN NIKAH ROSALIA WEDDING RING - EMAS 17K - BUNGA TANJUNG GOLD","11.745.000","Pilih Lokal","5.0","42 terjual"
"https://shopee.co.id/CINCIN-NIKAH-CHLOE-WEDDING-RING-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.16792327862?extraParams=%7B%22display_model_id%22%3A395833241598%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mnz6j4oqd0y08a","CINCIN NIKAH CHLOE WEDDING RING - EMAS 17K - BUNGA TANJUNG GOLD","8.238.000","Pilih Lokal","4.8","74 terjual"
"https://shopee.co.id/CINCIN-AURA-WAVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.54456481415?extraParams=%7B%22display_model_id%22%3A272455189820%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mm5gm07ejymd09","CINCIN AURA WAVE - EMAS 17K - BUNGA TANJUNG GOLD","1.890.000","Pilih Lokal","5.0","852 terjual"
"https://shopee.co.id/CINCIN-KIARA-TWIN-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.45958687131?extraParams=%7B%22display_model_id%22%3A167393167845%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mmy3zzhxn3t4ed","CINCIN KIARA TWIN BLINK - EMAS 17K - BUNGA TANJUNG GOLD","2.268.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-LUNA-TWIST-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.57859130354?extraParams=%7B%22display_model_id%22%3A390808778845%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mn9dvekzhmo1d5","CINCIN LUNA TWIST BOLD - EMAS 18K - BUNGA TANJUNG GOLD","7.434.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-WAVE-PITA-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.54008565958?extraParams=%7B%22display_model_id%22%3A272523198772%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wt-mmvo1f9sohs5b1","CINCIN WAVE PITA BLINK - EMAS 17K - BUNGA TANJUNG GOLD","2.268.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/CINCIN-SOLENE-DJUJU-SNOW-SYIFA-HADJU-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.52109611259?extraParams=%7B%22display_model_id%22%3A400849874499%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wt-mnl5pso4bfns8e","CINCIN SOLENE DJUJU SNOW - SYIFA HADJU - EMAS 17K - BUNGA TANJUNG GOLD","7.560.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/CINCIN-FLOREA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.52458561595?extraParams=%7B%22display_model_id%22%3A277525584872%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mn2eyfy2svet91","CINCIN FLOREA - EMAS 17K - BUNGA TANJUNG GOLD","2.898.000","Pilih Lokal","5.0","1 terjual"
